date,name,station_status,remote_id,station_bytes,mirror_bytes,in_mirror,size_match,verdict
2026-08-13,20260813T130135.mp4,SYNCED,3723,9816638,9816638,True,True,RECLAIM
2026-08-13,20260813T123124.mp4,SYNCED,3722,9928363,9928363,True,True,RECLAIM
2026-08-13,20260813T120127.mp4,SYNCED,3721,9289842,9289842,True,True,RECLAIM
2026-08-13,20260813T113128.mp4,SYNCED,3720,9736084,9736084,True,True,RECLAIM
2026-08-13,20260813T110133.mp4,SYNCED,3719,10353774,10353774,True,True,RECLAIM
2026-08-13,20260813T103124.mp4,FAILED,,10039769,10039769,True,True,ALREADY-ON-SERVER
2026-08-13,20260813T100134.mp4,SYNCED,3717,9316414,9316414,True,True,RECLAIM
2026-08-13,20260813T093127.mp4,SYNCED,3716,9605264,9605264,True,True,RECLAIM
2026-08-13,20260813T090128.mp4,SYNCED,3715,9443904,9443904,True,True,RECLAIM
2026-08-13,20260813T083135.mp4,SYNCED,3714,9394792,9394792,True,True,RECLAIM
2026-08-13,20260813T080124.mp4,SYNCED,3713,9433550,9433550,True,True,RECLAIM
2026-08-13,20260813T073129.mp4,SYNCED,3712,9378852,9378852,True,True,RECLAIM
2026-08-13,20260813T070126.mp4,FAILED,,9320580,9320580,True,True,ALREADY-ON-SERVER
2026-08-13,20260813T063133.mp4,SYNCED,3710,9521309,9521309,True,True,RECLAIM
2026-08-13,20260813T060123.mp4,SYNCED,3709,9318614,9318614,True,True,RECLAIM
2026-08-13,20260813T053135.mp4,SYNCED,3708,10145694,10145694,True,True,RECLAIM
2026-08-13,20260813T050129.mp4,SYNCED,3707,10445385,10445385,True,True,RECLAIM
2026-08-13,20260813T043129.mp4,SYNCED,3706,9395185,9395185,True,True,RECLAIM
2026-08-13,20260813T040133.mp4,SYNCED,3705,9321652,9321652,True,True,RECLAIM
2026-08-13,20260813T033125.mp4,SYNCED,3704,10178524,10178524,True,True,RECLAIM
2026-08-13,20260813T030126.mp4,SYNCED,3703,10264470,10264470,True,True,RECLAIM
2026-08-13,20260813T023126.mp4,SYNCED,3702,9318019,9318019,True,True,RECLAIM
2026-08-13,20260813T020129.mp4,SYNCED,3701,9377752,9377752,True,True,RECLAIM
2026-08-13,20260813T013125.mp4,SYNCED,3700,9312931,9312931,True,True,RECLAIM
2026-08-13,20260813T010134.mp4,SYNCED,3699,10310171,10310171,True,True,RECLAIM
2026-08-13,20260813T003129.mp4,SYNCED,3698,10215794,10215794,True,True,RECLAIM
2026-08-13,20260813T000132.mp4,SYNCED,3697,9318785,9318785,True,True,RECLAIM
2026-08-12,20260812T233126.mp4,SYNCED,3696,9538358,9538358,True,True,RECLAIM
2026-08-12,20260812T230132.mp4,SYNCED,3695,10330583,10330583,True,True,RECLAIM
2026-08-12,20260812T223125.mp4,SYNCED,3694,9291599,9291599,True,True,RECLAIM
2026-08-12,20260812T220130.mp4,FAILED,,9778769,,False,False,UPLOAD
2026-08-12,20260812T213127.mp4,SYNCED,3693,9288862,9288862,True,True,RECLAIM
2026-08-12,20260812T210130.mp4,SYNCED,3692,9849816,9849816,True,True,RECLAIM
2026-08-12,20260812T203125.mp4,SYNCED,3691,9356236,9356236,True,True,RECLAIM
2026-08-12,20260812T200134.mp4,SYNCED,3690,9524898,9524898,True,True,RECLAIM
2026-08-12,20260812T193125.mp4,SYNCED,3689,9290575,9290575,True,True,RECLAIM
2026-08-12,20260812T190129.mp4,SYNCED,3688,10026271,10026271,True,True,RECLAIM
2026-08-12,20260812T183134.mp4,SYNCED,3687,9910452,9910452,True,True,RECLAIM
2026-08-12,20260812T180131.mp4,SYNCED,3686,9698190,9698190,True,True,RECLAIM
2026-08-12,20260812T173125.mp4,SYNCED,3685,9758257,9758257,True,True,RECLAIM
2026-08-12,20260812T170128.mp4,SYNCED,3684,9287235,9287235,True,True,RECLAIM
2026-08-12,20260812T163137.mp4,SYNCED,3683,9341223,9341223,True,True,RECLAIM
2026-08-12,20260812T160132.mp4,FAILED,,9859675,,False,False,UPLOAD
2026-08-12,20260812T153134.mp4,SYNCED,3682,10121463,10121463,True,True,RECLAIM
2026-08-12,20260812T150127.mp4,SYNCED,3681,9733609,9733609,True,True,RECLAIM
2026-08-12,20260812T143136.mp4,SYNCED,3680,9789223,9789223,True,True,RECLAIM
2026-08-12,20260812T140129.mp4,SYNCED,3679,9824126,9824126,True,True,RECLAIM
2026-08-12,20260812T133127.mp4,SYNCED,3678,9359512,9359512,True,True,RECLAIM
2026-08-12,20260812T130134.mp4,SYNCED,3677,9867077,9867077,True,True,RECLAIM
2026-08-12,20260812T123125.mp4,SYNCED,3676,9287759,9287759,True,True,RECLAIM
2026-08-12,20260812T120132.mp4,SYNCED,3675,9435207,9435207,True,True,RECLAIM
2026-08-12,20260812T113133.mp4,SYNCED,3674,9365667,9365667,True,True,RECLAIM
2026-08-12,20260812T110127.mp4,SYNCED,3673,9474484,9474484,True,True,RECLAIM
2026-08-12,20260812T103127.mp4,SYNCED,3672,9313168,9313168,True,True,RECLAIM
2026-08-12,20260812T100126.mp4,SYNCED,3671,9760613,9760613,True,True,RECLAIM
2026-08-12,20260812T093127.mp4,SYNCED,3670,9313510,9313510,True,True,RECLAIM
2026-08-12,20260812T090129.mp4,SYNCED,3669,9530920,9530920,True,True,RECLAIM
2026-08-12,20260812T083126.mp4,SYNCED,3668,9313782,9313782,True,True,RECLAIM
2026-08-12,20260812T080132.mp4,SYNCED,3667,10092762,10092762,True,True,RECLAIM
2026-08-12,20260812T073126.mp4,SYNCED,3666,10189834,10189834,True,True,RECLAIM
2026-08-12,20260812T070132.mp4,SYNCED,3665,9374826,9374826,True,True,RECLAIM
2026-08-12,20260812T063127.mp4,SYNCED,3664,10096533,10096533,True,True,RECLAIM
2026-08-12,20260812T060128.mp4,SYNCED,3663,9369254,9369254,True,True,RECLAIM
2026-08-12,20260812T053132.mp4,SYNCED,3662,10213082,10213082,True,True,RECLAIM
2026-08-12,20260812T050132.mp4,SYNCED,3661,10162729,10162729,True,True,RECLAIM
2026-08-12,20260812T043129.mp4,SYNCED,3660,10272766,10272766,True,True,RECLAIM
2026-08-12,20260812T040131.mp4,SYNCED,3659,10302839,10302839,True,True,RECLAIM
2026-08-12,20260812T033124.mp4,SYNCED,3658,9316615,9316615,True,True,RECLAIM
2026-08-12,20260812T030127.mp4,SYNCED,3657,9551813,9551813,True,True,RECLAIM
2026-08-12,20260812T023124.mp4,SYNCED,3656,9316999,9316999,True,True,RECLAIM
2026-08-12,20260812T020126.mp4,SYNCED,3655,9318716,9318716,True,True,RECLAIM
2026-08-12,20260812T013125.mp4,SYNCED,3654,9311948,9311948,True,True,RECLAIM
2026-08-12,20260812T010127.mp4,SYNCED,3653,9312328,9312328,True,True,RECLAIM
2026-08-12,20260812T003132.mp4,SYNCED,3652,9583605,9583605,True,True,RECLAIM
2026-08-12,20260812T000125.mp4,FAILED,,10215320,10215320,True,True,ALREADY-ON-SERVER
2026-08-11,20260811T233133.mp4,SYNCED,3650,10177858,10177858,True,True,RECLAIM
2026-08-11,20260811T230127.mp4,SYNCED,3649,10048428,10048428,True,True,RECLAIM
2026-08-11,20260811T223135.mp4,SYNCED,3648,9620325,9620325,True,True,RECLAIM
2026-08-11,20260811T220130.mp4,SYNCED,3647,9495636,9495636,True,True,RECLAIM
2026-08-11,20260811T213133.mp4,SYNCED,3646,9423427,9423427,True,True,RECLAIM
2026-08-11,20260811T210129.mp4,SYNCED,3645,9817271,9817271,True,True,RECLAIM
2026-08-11,20260811T203132.mp4,SYNCED,3644,9349660,9349660,True,True,RECLAIM
2026-08-11,20260811T200126.mp4,SYNCED,3643,9825376,9825376,True,True,RECLAIM
2026-08-11,20260811T193127.mp4,SYNCED,3642,9811260,9811260,True,True,RECLAIM
2026-08-11,20260811T190128.mp4,SYNCED,3641,9762266,9762266,True,True,RECLAIM
2026-08-11,20260811T183128.mp4,SYNCED,3640,10029379,10029379,True,True,RECLAIM
2026-08-11,20260811T180125.mp4,SYNCED,3639,9283157,9283157,True,True,RECLAIM
2026-08-11,20260811T173127.mp4,SYNCED,3638,9392909,9392909,True,True,RECLAIM
2026-08-11,20260811T170131.mp4,SYNCED,3637,9286417,9286417,True,True,RECLAIM
2026-08-11,20260811T163128.mp4,SYNCED,3636,9621638,9621638,True,True,RECLAIM
2026-08-11,20260811T160128.mp4,SYNCED,3635,9507422,9507422,True,True,RECLAIM
2026-08-11,20260811T153134.mp4,SYNCED,3634,9783631,9783631,True,True,RECLAIM
2026-08-11,20260811T150131.mp4,SYNCED,3633,9888188,9888188,True,True,RECLAIM
2026-08-11,20260811T143130.mp4,SYNCED,3632,10085674,10085674,True,True,RECLAIM
2026-08-11,20260811T140129.mp4,SYNCED,3631,10077225,10077225,True,True,RECLAIM
2026-08-11,20260811T133126.mp4,SYNCED,3630,9775736,9775736,True,True,RECLAIM
2026-08-11,20260811T130134.mp4,SYNCED,3629,9805915,9805915,True,True,RECLAIM
2026-08-11,20260811T123129.mp4,SYNCED,3628,9289544,9289544,True,True,RECLAIM
2026-08-11,20260811T120124.mp4,SYNCED,3627,9281407,9281407,True,True,RECLAIM
2026-08-11,20260811T113134.mp4,SYNCED,3626,9781320,9781320,True,True,RECLAIM
2026-08-11,20260811T110127.mp4,SYNCED,3625,9564843,9564843,True,True,RECLAIM
2026-08-11,20260811T103127.mp4,SYNCED,3624,9313577,9313577,True,True,RECLAIM
2026-08-11,20260811T100132.mp4,SYNCED,3623,9318506,9318506,True,True,RECLAIM
2026-08-11,20260811T093132.mp4,SYNCED,3622,10140693,10140693,True,True,RECLAIM
2026-08-11,20260811T090127.mp4,SYNCED,3621,9316720,9316720,True,True,RECLAIM
2026-08-11,20260811T083124.mp4,SYNCED,3620,9315403,9315403,True,True,RECLAIM
2026-08-11,20260811T080127.mp4,FAILED,,9311150,9311150,True,True,ALREADY-ON-SERVER
2026-08-11,20260811T073132.mp4,SYNCED,3618,10161207,10161207,True,True,RECLAIM
2026-08-11,20260811T070134.mp4,SYNCED,3617,9316941,9316941,True,True,RECLAIM
2026-08-11,20260811T063130.mp4,SYNCED,3616,10116940,10116940,True,True,RECLAIM
2026-08-11,20260811T060124.mp4,FAILED,,9462266,,False,False,UPLOAD
2026-08-11,20260811T053129.mp4,SYNCED,3615,10170322,10170322,True,True,RECLAIM
2026-08-11,20260811T050127.mp4,SYNCED,3614,10343144,10343144,True,True,RECLAIM
2026-08-11,20260811T043134.mp4,SYNCED,3613,10209545,10209545,True,True,RECLAIM
2026-08-11,20260811T040127.mp4,SYNCED,3612,9318673,9318673,True,True,RECLAIM
2026-08-11,20260811T033132.mp4,SYNCED,3611,10310241,10310241,True,True,RECLAIM
2026-08-11,20260811T030126.mp4,SYNCED,3610,9311704,9311704,True,True,RECLAIM
2026-08-11,20260811T023132.mp4,SYNCED,3609,9316980,9316980,True,True,RECLAIM
2026-08-11,20260811T020133.mp4,SYNCED,3608,9440128,9440128,True,True,RECLAIM
2026-08-11,20260811T013136.mp4,SYNCED,3607,9382464,9382464,True,True,RECLAIM
2026-08-11,20260811T010124.mp4,SYNCED,3606,9314278,9314278,True,True,RECLAIM
2026-08-11,20260811T003132.mp4,SYNCED,3605,9314986,9314986,True,True,RECLAIM
2026-08-11,20260811T000128.mp4,SYNCED,3604,9440504,9440504,True,True,RECLAIM
2026-08-10,20260810T233130.mp4,FAILED,,9311713,9311713,True,True,ALREADY-ON-SERVER
2026-08-10,20260810T230134.mp4,SYNCED,3602,10209023,10209023,True,True,RECLAIM
2026-08-10,20260810T223126.mp4,SYNCED,3601,9856572,9856572,True,True,RECLAIM
2026-08-10,20260810T220132.mp4,SYNCED,3600,9820690,9820690,True,True,RECLAIM
2026-08-10,20260810T213125.mp4,SYNCED,3599,9586263,9586263,True,True,RECLAIM
2026-08-10,20260810T210128.mp4,SYNCED,3598,9897038,9897038,True,True,RECLAIM
2026-08-10,20260810T203124.mp4,SYNCED,3597,9288876,9288876,True,True,RECLAIM
2026-08-10,20260810T200132.mp4,FAILED,,9410263,,False,False,UPLOAD
2026-08-10,20260810T193125.mp4,FAILED,,9934064,,False,False,UPLOAD
2026-08-10,20260810T190135.mp4,FAILED,,9671683,,False,False,UPLOAD
2026-08-10,20260810T183124.mp4,FAILED,,9888005,,False,False,UPLOAD
2026-08-10,20260810T180130.mp4,FAILED,,9280521,,False,False,UPLOAD
2026-08-10,20260810T173127.mp4,FAILED,,9727549,,False,False,UPLOAD
2026-08-10,20260810T170131.mp4,FAILED,,9316748,,False,False,UPLOAD
2026-08-10,20260810T163126.mp4,FAILED,,9860967,,False,False,UPLOAD
2026-08-10,20260810T160127.mp4,FAILED,,9281225,,False,False,UPLOAD
2026-08-10,20260810T153128.mp4,FAILED,,9303937,,False,False,UPLOAD
2026-08-10,20260810T150127.mp4,FAILED,,9285382,,False,False,UPLOAD
2026-08-10,20260810T143126.mp4,FAILED,,10102006,,False,False,UPLOAD
2026-08-10,20260810T140125.mp4,FAILED,,9659368,,False,False,UPLOAD
2026-08-10,20260810T133132.mp4,FAILED,,9647217,,False,False,UPLOAD
2026-08-10,20260810T130132.mp4,FAILED,,9628003,,False,False,UPLOAD
2026-08-10,20260810T123133.mp4,FAILED,,9838876,,False,False,UPLOAD
2026-08-10,20260810T120128.mp4,FAILED,,9288105,,False,False,UPLOAD
2026-08-10,20260810T113126.mp4,FAILED,,9874489,,False,False,UPLOAD
2026-08-10,20260810T110135.mp4,FAILED,,9304242,,False,False,UPLOAD
2026-08-10,20260810T103128.mp4,FAILED,,10111260,,False,False,UPLOAD
2026-08-10,20260810T100129.mp4,FAILED,,9377670,,False,False,UPLOAD
2026-08-10,20260810T093130.mp4,FAILED,,9320004,,False,False,UPLOAD
2026-08-10,20260810T090128.mp4,FAILED,,9317778,,False,False,UPLOAD
2026-08-10,20260810T083124.mp4,FAILED,,9762777,,False,False,UPLOAD
2026-08-10,20260810T080127.mp4,FAILED,,9410925,,False,False,UPLOAD
2026-08-10,20260810T073127.mp4,FAILED,,10169882,,False,False,UPLOAD
2026-08-10,20260810T070128.mp4,FAILED,,10150602,,False,False,UPLOAD
2026-08-10,20260810T063130.mp4,FAILED,,9518072,,False,False,UPLOAD
2026-08-10,20260810T060127.mp4,FAILED,,9320909,,False,False,UPLOAD
2026-08-10,20260810T053126.mp4,FAILED,,9322225,,False,False,UPLOAD
2026-08-10,20260810T050132.mp4,FAILED,,9319118,,False,False,UPLOAD
2026-08-10,20260810T043130.mp4,FAILED,,9316733,,False,False,UPLOAD
2026-08-10,20260810T040128.mp4,FAILED,,10265581,,False,False,UPLOAD
2026-08-10,20260810T033132.mp4,FAILED,,9453347,,False,False,UPLOAD
2026-08-10,20260810T030132.mp4,FAILED,,10306391,,False,False,UPLOAD
2026-08-10,20260810T023130.mp4,FAILED,,10188821,,False,False,UPLOAD
2026-08-10,20260810T020132.mp4,FAILED,,10175948,,False,False,UPLOAD
2026-08-10,20260810T013126.mp4,FAILED,,10150073,,False,False,UPLOAD
2026-08-10,20260810T010132.mp4,FAILED,,10321832,,False,False,UPLOAD
2026-08-10,20260810T003129.mp4,FAILED,,9473586,,False,False,UPLOAD
2026-08-10,20260810T000129.mp4,FAILED,,9541644,,False,False,UPLOAD
2026-08-09,20260809T233134.mp4,FAILED,,10150230,,False,False,UPLOAD
2026-08-09,20260809T230128.mp4,FAILED,,10630397,,False,False,UPLOAD
2026-08-09,20260809T223132.mp4,FAILED,,9292101,,False,False,UPLOAD
2026-08-09,20260809T220125.mp4,FAILED,,9279827,,False,False,UPLOAD
2026-08-09,20260809T213131.mp4,FAILED,,9524852,,False,False,UPLOAD
2026-08-09,20260809T210126.mp4,FAILED,,9397216,,False,False,UPLOAD
2026-08-09,20260809T203126.mp4,FAILED,,9285822,,False,False,UPLOAD
2026-08-09,20260809T200134.mp4,FAILED,,9488106,,False,False,UPLOAD
2026-08-09,20260809T193126.mp4,FAILED,,9337559,,False,False,UPLOAD
2026-08-09,20260809T190126.mp4,FAILED,,9639524,,False,False,UPLOAD
2026-08-09,20260809T183128.mp4,FAILED,,10068423,,False,False,UPLOAD
2026-08-09,20260809T180131.mp4,FAILED,,9284843,,False,False,UPLOAD
2026-08-09,20260809T173132.mp4,FAILED,,9837091,,False,False,UPLOAD
2026-08-09,20260809T170127.mp4,FAILED,,9717711,,False,False,UPLOAD
2026-08-09,20260809T163127.mp4,FAILED,,9286431,,False,False,UPLOAD
2026-08-09,20260809T160126.mp4,FAILED,,9474457,,False,False,UPLOAD
2026-08-09,20260809T153132.mp4,FAILED,,9820123,,False,False,UPLOAD
2026-08-09,20260809T150125.mp4,FAILED,,9868164,,False,False,UPLOAD
2026-08-09,20260809T143132.mp4,FAILED,,10027367,,False,False,UPLOAD
2026-08-09,20260809T140125.mp4,FAILED,,9879761,,False,False,UPLOAD
2026-08-09,20260809T133132.mp4,FAILED,,9381327,,False,False,UPLOAD
2026-08-09,20260809T130125.mp4,FAILED,,9279863,,False,False,UPLOAD
2026-08-09,20260809T123129.mp4,FAILED,,9740087,,False,False,UPLOAD
2026-08-09,20260809T120124.mp4,FAILED,,9744056,,False,False,UPLOAD
2026-08-09,20260809T113132.mp4,FAILED,,9543535,,False,False,UPLOAD
2026-08-09,20260809T110134.mp4,FAILED,,10071659,,False,False,UPLOAD
2026-08-09,20260809T103124.mp4,FAILED,,9310992,,False,False,UPLOAD
2026-08-09,20260809T100128.mp4,FAILED,,10317031,,False,False,UPLOAD
2026-08-09,20260809T093126.mp4,FAILED,,9352008,,False,False,UPLOAD
2026-08-09,20260809T090129.mp4,FAILED,,9546370,,False,False,UPLOAD
2026-08-09,20260809T083129.mp4,FAILED,,9312321,,False,False,UPLOAD
2026-08-09,20260809T080129.mp4,FAILED,,10181047,,False,False,UPLOAD
2026-08-09,20260809T073138.mp4,FAILED,,9311170,,False,False,UPLOAD
2026-08-09,20260809T070127.mp4,FAILED,,10151503,,False,False,UPLOAD
2026-08-09,20260809T063128.mp4,FAILED,,9317323,,False,False,UPLOAD
2026-08-09,20260809T060125.mp4,FAILED,,9611137,,False,False,UPLOAD
2026-08-09,20260809T053127.mp4,FAILED,,9594667,,False,False,UPLOAD
2026-08-09,20260809T050129.mp4,FAILED,,9317180,,False,False,UPLOAD
2026-08-09,20260809T043134.mp4,FAILED,,9320384,,False,False,UPLOAD
2026-08-09,20260809T040125.mp4,FAILED,,9314075,,False,False,UPLOAD
2026-08-09,20260809T033132.mp4,FAILED,,10155793,,False,False,UPLOAD
2026-08-09,20260809T030126.mp4,FAILED,,9355610,,False,False,UPLOAD
2026-08-09,20260809T023134.mp4,FAILED,,10224397,,False,False,UPLOAD
2026-08-09,20260809T020124.mp4,FAILED,,9308647,,False,False,UPLOAD
2026-08-09,20260809T013129.mp4,FAILED,,9311861,,False,False,UPLOAD
2026-08-09,20260809T010127.mp4,FAILED,,9499266,,False,False,UPLOAD
2026-08-09,20260809T003128.mp4,FAILED,,9311817,,False,False,UPLOAD
2026-08-09,20260809T000128.mp4,FAILED,,9550988,,False,False,UPLOAD
2026-08-08,20260808T233131.mp4,FAILED,,10103287,,False,False,UPLOAD
2026-08-08,20260808T230133.mp4,FAILED,,9620315,,False,False,UPLOAD
2026-08-08,20260808T223134.mp4,FAILED,,9678178,,False,False,UPLOAD
2026-08-08,20260808T220127.mp4,FAILED,,9851594,,False,False,UPLOAD
2026-08-08,20260808T213127.mp4,FAILED,,9610488,,False,False,UPLOAD
2026-08-08,20260808T210133.mp4,FAILED,,9900635,,False,False,UPLOAD
2026-08-08,20260808T203128.mp4,FAILED,,10101023,,False,False,UPLOAD
2026-08-08,20260808T200128.mp4,FAILED,,9298257,,False,False,UPLOAD
2026-08-08,20260808T193124.mp4,FAILED,,9287097,,False,False,UPLOAD
2026-08-08,20260808T190132.mp4,FAILED,,10022715,,False,False,UPLOAD
2026-08-08,20260808T183123.mp4,FAILED,,9278758,,False,False,UPLOAD
2026-08-08,20260808T180134.mp4,FAILED,,9578943,,False,False,UPLOAD
2026-08-08,20260808T173131.mp4,FAILED,,9289807,,False,False,UPLOAD
2026-08-08,20260808T170125.mp4,FAILED,,9544915,,False,False,UPLOAD
2026-08-08,20260808T163127.mp4,FAILED,,9285007,,False,False,UPLOAD
2026-08-08,20260808T160128.mp4,FAILED,,10153086,,False,False,UPLOAD
2026-08-08,20260808T153133.mp4,FAILED,,9839348,,False,False,UPLOAD
2026-08-08,20260808T150125.mp4,FAILED,,9519087,,False,False,UPLOAD
2026-08-08,20260808T143132.mp4,FAILED,,9291945,,False,False,UPLOAD
2026-08-08,20260808T140125.mp4,FAILED,,9875975,,False,False,UPLOAD
2026-08-08,20260808T133130.mp4,FAILED,,10241124,,False,False,UPLOAD
2026-08-08,20260808T130132.mp4,FAILED,,10001731,,False,False,UPLOAD
2026-08-08,20260808T123126.mp4,FAILED,,9746791,,False,False,UPLOAD
2026-08-08,20260808T120126.mp4,FAILED,,9279678,,False,False,UPLOAD
2026-08-08,20260808T113126.mp4,FAILED,,9888439,,False,False,UPLOAD
2026-08-08,20260808T110135.mp4,FAILED,,9310528,,False,False,UPLOAD
2026-08-08,20260808T103132.mp4,FAILED,,9311266,,False,False,UPLOAD
2026-08-08,20260808T100124.mp4,FAILED,,10162407,,False,False,UPLOAD
2026-08-08,20260808T093131.mp4,FAILED,,10162275,,False,False,UPLOAD
2026-08-08,20260808T090131.mp4,FAILED,,9611924,,False,False,UPLOAD
2026-08-08,20260808T083132.mp4,FAILED,,10186505,,False,False,UPLOAD
2026-08-08,20260808T080130.mp4,FAILED,,9624058,,False,False,UPLOAD
2026-08-08,20260808T073126.mp4,FAILED,,10110699,,False,False,UPLOAD
2026-08-08,20260808T070131.mp4,FAILED,,9378937,,False,False,UPLOAD
2026-08-08,20260808T063128.mp4,FAILED,,9498713,,False,False,UPLOAD
2026-08-08,20260808T060125.mp4,FAILED,,9327025,,False,False,UPLOAD
2026-08-08,20260808T053125.mp4,FAILED,,9318829,,False,False,UPLOAD
2026-08-08,20260808T050127.mp4,FAILED,,10229217,,False,False,UPLOAD
2026-08-08,20260808T043130.mp4,FAILED,,9319807,,False,False,UPLOAD
2026-08-08,20260808T040128.mp4,FAILED,,10340403,,False,False,UPLOAD
2026-08-08,20260808T033130.mp4,FAILED,,9484124,,False,False,UPLOAD
2026-08-08,20260808T030128.mp4,FAILED,,10223051,,False,False,UPLOAD
2026-08-08,20260808T023129.mp4,FAILED,,9313272,,False,False,UPLOAD
2026-08-08,20260808T020129.mp4,FAILED,,9317328,,False,False,UPLOAD
2026-08-08,20260808T013133.mp4,FAILED,,9390474,,False,False,UPLOAD
2026-08-08,20260808T010127.mp4,FAILED,,9459193,,False,False,UPLOAD
2026-08-08,20260808T003127.mp4,FAILED,,9317317,,False,False,UPLOAD
2026-08-08,20260808T000132.mp4,FAILED,,9315092,,False,False,UPLOAD
2026-08-07,20260807T233125.mp4,FAILED,,10093053,,False,False,UPLOAD
2026-08-07,20260807T230130.mp4,FAILED,,10268823,,False,False,UPLOAD
2026-08-07,20260807T223130.mp4,FAILED,,9329754,,False,False,UPLOAD
2026-08-07,20260807T220125.mp4,FAILED,,9435236,,False,False,UPLOAD
2026-08-07,20260807T213126.mp4,FAILED,,9847936,,False,False,UPLOAD
2026-08-07,20260807T210125.mp4,FAILED,,9553049,,False,False,UPLOAD
2026-08-07,20260807T203136.mp4,FAILED,,9454880,,False,False,UPLOAD
2026-08-07,20260807T200134.mp4,FAILED,,9515611,,False,False,UPLOAD
2026-08-07,20260807T193131.mp4,FAILED,,9843457,,False,False,UPLOAD
2026-08-07,20260807T190127.mp4,FAILED,,9473590,,False,False,UPLOAD
2026-08-07,20260807T183130.mp4,FAILED,,9290001,,False,False,UPLOAD
2026-08-07,20260807T180124.mp4,FAILED,,9740069,,False,False,UPLOAD
2026-08-07,20260807T173132.mp4,FAILED,,9538731,,False,False,UPLOAD
2026-08-07,20260807T170124.mp4,FAILED,,9286144,,False,False,UPLOAD
2026-08-07,20260807T163134.mp4,FAILED,,9550526,,False,False,UPLOAD
2026-08-07,20260807T160124.mp4,FAILED,,9909892,,False,False,UPLOAD
2026-08-07,20260807T153134.mp4,FAILED,,9702173,,False,False,UPLOAD
2026-08-07,20260807T150129.mp4,FAILED,,9806987,,False,False,UPLOAD
2026-08-07,20260807T143131.mp4,FAILED,,9284625,,False,False,UPLOAD
2026-08-07,20260807T140134.mp4,FAILED,,9758414,,False,False,UPLOAD
2026-08-07,20260807T133127.mp4,FAILED,,9877673,,False,False,UPLOAD
2026-08-07,20260807T130128.mp4,FAILED,,9642448,,False,False,UPLOAD
2026-08-07,20260807T123130.mp4,FAILED,,9615826,,False,False,UPLOAD
2026-08-07,20260807T120133.mp4,FAILED,,9526528,,False,False,UPLOAD
2026-08-07,20260807T113131.mp4,FAILED,,9275305,,False,False,UPLOAD
2026-08-07,20260807T110125.mp4,FAILED,,10377460,,False,False,UPLOAD
2026-08-07,20260807T103130.mp4,FAILED,,10286743,,False,False,UPLOAD
2026-08-07,20260807T100134.mp4,FAILED,,10210166,,False,False,UPLOAD
2026-08-07,20260807T093124.mp4,FAILED,,9318155,,False,False,UPLOAD
2026-08-07,20260807T090130.mp4,FAILED,,10203434,,False,False,UPLOAD
2026-08-07,20260807T083129.mp4,FAILED,,10132510,,False,False,UPLOAD
2026-08-07,20260807T080128.mp4,FAILED,,9447829,,False,False,UPLOAD
2026-08-07,20260807T073124.mp4,FAILED,,10135597,,False,False,UPLOAD
2026-08-07,20260807T070134.mp4,FAILED,,10129957,,False,False,UPLOAD
2026-08-07,20260807T063134.mp4,FAILED,,9351812,,False,False,UPLOAD
2026-08-07,20260807T060129.mp4,FAILED,,9322892,,False,False,UPLOAD
2026-08-07,20260807T053131.mp4,FAILED,,9318369,,False,False,UPLOAD
2026-08-07,20260807T050132.mp4,FAILED,,9316656,,False,False,UPLOAD
2026-08-07,20260807T043128.mp4,FAILED,,9319380,,False,False,UPLOAD
2026-08-07,20260807T040129.mp4,FAILED,,10182384,,False,False,UPLOAD
2026-08-07,20260807T033126.mp4,FAILED,,10352228,,False,False,UPLOAD
2026-08-07,20260807T030125.mp4,FAILED,,10149176,,False,False,UPLOAD
2026-08-07,20260807T023125.mp4,FAILED,,9316798,,False,False,UPLOAD
2026-08-07,20260807T020132.mp4,FAILED,,10211259,,False,False,UPLOAD
2026-08-07,20260807T013131.mp4,FAILED,,9522694,,False,False,UPLOAD
2026-08-07,20260807T010134.mp4,FAILED,,10213967,,False,False,UPLOAD
2026-08-07,20260807T003127.mp4,FAILED,,9312905,,False,False,UPLOAD
2026-08-07,20260807T000132.mp4,FAILED,,9313066,,False,False,UPLOAD
2026-08-06,20260806T233132.mp4,FAILED,,9311660,,False,False,UPLOAD
2026-08-06,20260806T230129.mp4,FAILED,,9310652,,False,False,UPLOAD
2026-08-06,20260806T223124.mp4,FAILED,,9288144,,False,False,UPLOAD
2026-08-06,20260806T220133.mp4,FAILED,,9885006,,False,False,UPLOAD
2026-08-06,20260806T213129.mp4,FAILED,,9432514,,False,False,UPLOAD
2026-08-06,20260806T210134.mp4,FAILED,,9583319,,False,False,UPLOAD
2026-08-06,20260806T203124.mp4,FAILED,,9269612,,False,False,UPLOAD
2026-08-06,20260806T200134.mp4,FAILED,,9693152,,False,False,UPLOAD
2026-08-06,20260806T193130.mp4,FAILED,,9285578,,False,False,UPLOAD
2026-08-06,20260806T190124.mp4,FAILED,,9658002,,False,False,UPLOAD
2026-08-06,20260806T183132.mp4,FAILED,,9888000,,False,False,UPLOAD
2026-08-06,20260806T180127.mp4,FAILED,,9751805,,False,False,UPLOAD
2026-08-06,20260806T173125.mp4,FAILED,,9291804,,False,False,UPLOAD
2026-08-06,20260806T170127.mp4,FAILED,,9284160,,False,False,UPLOAD
